City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,paphos,34.7667,32.4167,14.88,58,75,1.03,CY,1706916942
283,comodoro rivadavia,-45.8667,-67.5,23.92,22,40,13.89,AR,1706916835
284,inarajan village,13.2736,144.7484,28.54,75,13,8.82,GU,1706916942
285,sao vicente,-23.9631,-46.3919,25.15,88,100,1.41,BR,1706916942
286,isangel,-19.55,169.2667,30.06,79,75,4.12,VU,1706916854
287,katangi,23.45,79.7833,13.62,64,2,1.73,IN,1706916942
288,vikhorevka,56.1201,101.1636,-22.23,100,84,0.58,RU,1706916943
289,vorkuta,67.5,64.0,-14.99,89,96,3.98,RU,1706916943
290,caico,-6.4583,-37.0978,29.13,56,94,9.31,BR,1706916905
291,juneau,58.3019,-134.4197,-5.33,95,100,0.0,US,1706916943
292,santo antonio,-6.3106,-35.4789,26.28,76,99,4.95,BR,1706916943
293,aykhal,66.0,111.5,-27.51,66,18,1.86,RU,1706916943
294,cururupu,-1.8283,-44.8683,24.79,91,100,1.12,BR,1706916943
295,ormara,25.2088,64.6357,22.95,85,44,4.5,PK,1706916944
296,hadibu,12.65,54.0333,24.43,81,70,2.61,YE,1706916944
297,starobil's'k,49.2783,38.9107,-1.36,88,83,5.11,UA,1706916944
298,carnarvon,-24.8667,113.6333,24.84,80,10,5.69,AU,1706916944
299,bentiu,9.2333,29.8333,21.97,21,30,2.66,SS,1706916944
300,okha,53.5739,142.9478,-20.19,86,100,7.28,RU,1706916944
301,chesma,53.8111,60.6533,-8.43,97,100,1.98,RU,1706916945
302,lodja,-3.4833,23.4333,20.63,96,99,0.37,CD,1706916945
303,yoko,5.5333,12.3167,18.88,30,9,2.12,CM,1706916945
304,minas de marcona,-15.2119,-75.1103,19.29,78,70,4.54,PE,1706916945
305,whitehorse,60.7161,-135.0538,-21.5,48,40,2.57,CA,1706916745
306,irece,-11.3042,-41.8558,21.71,80,92,4.0,BR,1706916945
307,leh,34.1667,77.5833,-13.45,46,93,0.8,IN,1706916945
308,slave lake,55.2834,-114.769,0.99,93,40,2.57,CA,1706916946
309,severo-yeniseyskiy,60.3725,93.0408,-25.79,100,79,1.34,RU,1706916946
310,ta`u,-14.2336,-169.5144,28.22,80,98,7.89,AS,1706916946
311,mcminnville,45.2101,-123.1987,13.71,71,75,3.6,US,1706916946
312,east london,-33.0153,27.9116,23.61,86,99,7.75,ZA,1706916946
313,korla,41.7597,86.1469,-6.29,87,57,3.07,CN,1706916946
314,dryden,49.7833,-92.7503,-0.84,74,20,1.54,CA,1706916947
315,praia da vitoria,38.7333,-27.0667,17.14,88,75,5.63,PT,1706916947
316,port shepstone,-30.7414,30.455,23.08,85,71,9.12,ZA,1706916947
317,vadso,70.0744,29.7487,-4.91,86,100,5.66,NO,1706916947
318,alice springs,-23.7,133.8833,31.79,13,100,2.57,AU,1706916686
319,gracemere,-23.4333,150.45,29.95,58,0,1.03,AU,1706916947
320,new norfolk,-42.7826,147.0587,19.84,27,4,2.49,AU,1706916948
321,cabo san lucas,22.8909,-109.9124,25.17,64,20,9.26,MX,1706916948
322,ust-nera,64.5667,143.2,-30.48,100,100,0.34,RU,1706916948
323,luganville,-15.5333,167.1667,25.85,85,100,2.97,VU,1706916948
324,oppdal,62.5943,9.6912,2.7,82,91,11.15,NO,1706916948
325,afaahiti,-17.75,-149.2833,28.93,72,100,3.46,PF,1706916948
326,dzuunmod,48.2199,97.3744,-19.92,69,99,2.42,MN,1706916948
327,horta,38.5333,-28.6333,16.68,89,81,1.79,PT,1706916949
328,lihue,21.9789,-159.3672,25.58,60,20,11.32,US,1706916949
329,hami,42.8,93.45,-3.24,57,100,3.5,CN,1706916949
330,gulf shores,30.246,-87.7008,16.03,69,0,2.57,US,1706916949
331,taseyevo,57.2169,94.8978,-22.59,99,87,1.34,RU,1706916949
332,mahalapye,-23.1041,26.8142,19.72,66,63,3.6,BW,1706916949
333,ilovlya,49.3033,43.9796,-1.87,85,93,6.4,RU,1706916950
334,nyurba,63.2842,118.3319,-28.2,96,94,2.35,RU,1706916950
335,saposoa,-6.934,-76.7716,25.25,85,97,0.77,PE,1706916950
336,semey,50.4111,80.2275,-12.38,85,77,4.35,KZ,1706916950
337,salinas,36.6777,-121.6555,15.35,65,75,6.17,US,1706916889
338,ibotirama,-12.1853,-43.2206,23.71,84,100,0.73,BR,1706916950
339,kokpekty,48.75,82.4,-19.9,100,85,1.32,KZ,1706916950
340,quatis,-22.4072,-44.2581,20.54,98,100,0.86,BR,1706916951
341,benevides,-1.3614,-48.2447,26.89,98,100,0.5,BR,1706916951
342,kayangel,8.0823,134.7173,27.39,83,94,9.64,PW,1706916951
343,ambon,-3.6954,128.1814,29.08,79,40,1.54,ID,1706916670
344,khovd,48.0056,91.6419,-20.16,95,100,0.68,MN,1706916951
345,puerto baquerizo moreno,-0.9,-89.6,25.66,85,84,5.28,EC,1706916951
346,tete,-16.1564,33.5867,25.05,73,40,2.06,MZ,1706916952
347,pariaman,-0.619,100.12,25.03,92,99,0.71,ID,1706916952
348,puerto deseado,-47.7503,-65.8938,21.85,25,12,17.12,AR,1706916683
349,laascaanood,8.4774,47.3597,20.05,66,48,2.81,SO,1706916952
350,helena valley west central,46.6629,-112.0604,10.49,67,100,0.0,US,1706916952
351,tchintabaraden,15.8969,5.7985,16.38,20,56,4.61,NE,1706916952
352,recani,31.2846,-4.2688,10.46,23,0,1.45,MA,1706916952
353,susuman,62.7833,148.1667,-33.34,100,94,1.34,RU,1706916953
354,tamandare,-8.7597,-35.1047,26.7,73,89,3.77,BR,1706916953
355,omutinskiy,56.4745,67.6709,-21.07,100,100,3.3,RU,1706916953
356,scottburgh,-30.2867,30.7532,22.09,86,17,6.91,ZA,1706916953
357,male,4.1748,73.5089,27.97,83,20,4.63,MV,1706916953
358,uribia,11.7139,-72.266,27.66,70,99,5.46,CO,1706916953
359,gebeit,21.0667,36.3167,10.42,65,52,1.82,SD,1706916953
360,ardmore,34.1743,-97.1436,16.88,86,100,7.2,US,1706916823
361,dawson creek,55.7666,-120.2362,3.8,81,0,1.03,CA,1706916954
362,murghob,38.1702,73.9667,-18.97,62,68,2.32,TJ,1706916954
363,buala,-8.145,159.5921,30.05,72,69,3.0,SB,1706916955
364,acarau,-2.8856,-40.12,27.29,83,42,5.45,BR,1706916955
365,chonchi,-42.6128,-73.8092,17.56,86,93,1.76,CL,1706916955
366,kokstad,-30.5472,29.4241,16.04,91,100,1.76,ZA,1706916955
367,itoman,26.1247,127.6694,21.43,88,20,1.54,JP,1706916955
368,stephenville,32.2207,-98.2023,18.44,85,75,6.17,US,1706916955
369,armacao de buzios,-22.7469,-41.8817,27.03,91,100,0.72,BR,1706916811
370,egersund,58.4513,5.9997,8.94,89,100,9.97,NO,1706916956
371,pacific grove,36.6177,-121.9166,14.27,62,75,5.14,US,1706916705
372,mana,5.6592,-53.7767,24.89,79,100,4.09,GF,1706916956
373,polyarnyy,69.1989,33.4478,-10.09,90,56,6.29,RU,1706916956
374,nizhneangarsk,55.7833,109.55,-22.78,81,34,0.45,RU,1706916956
375,darovskoy,58.77,47.9564,-5.51,96,97,2.89,RU,1706916956
376,santa isabel,-23.3156,-46.2214,20.84,98,99,1.0,BR,1706916956
377,leninskoye,41.7589,69.3864,-5.55,63,43,2.37,KZ,1706916957
378,emerald,-23.5333,148.1667,31.3,59,37,1.53,AU,1706916946
379,kulob,37.9145,69.783,8.42,36,100,4.0,TJ,1706916957
380,tralee,52.2704,-9.7026,11.45,97,100,3.86,IE,1706916903
381,lanzhou,36.0564,103.7922,-3.65,92,100,1.46,CN,1706916957
382,dolni dabnik,43.4,24.4333,1.9,75,20,3.09,BG,1706916957
383,chateaubriant,47.7167,-1.3833,9.84,77,100,2.62,FR,1706916957
384,ocos,14.5094,-92.1933,30.1,67,23,3.38,GT,1706916958
385,nantucket,41.2835,-70.0995,4.08,87,100,6.17,US,1706916692
386,kapuskasing,49.4169,-82.4331,-5.95,86,75,2.57,CA,1706916958
387,hammerfest,70.6634,23.6821,-7.75,93,0,0.51,NO,1706916958
388,novodvinsk,64.4165,40.8122,-7.14,100,98,1.31,RU,1706916958
389,acapulco de juarez,16.8634,-99.8901,28.9,70,40,6.69,MX,1706916956
390,borogontsy,62.6683,131.1683,-41.68,100,62,0.88,RU,1706916959
391,northam,51.0333,-4.2167,11.33,99,100,7.34,GB,1706916959
392,muang phonsavan,19.45,103.2167,13.67,80,0,0.51,LA,1706916959
393,leeton,-34.5667,146.4,26.72,23,0,1.49,AU,1706916959
394,gizo,-8.103,156.8419,28.84,77,100,4.57,SB,1706916959
395,codrington,-38.2667,141.9667,22.34,32,0,3.29,AU,1706916959
396,sorong,-0.8833,131.25,27.86,83,54,6.42,ID,1706916960
397,tommot,58.9564,126.2925,-27.13,99,100,1.08,RU,1706916960
398,rongelap,11.1635,166.8941,26.5,85,100,9.85,MH,1706916960
399,kiunga,-6.1219,141.2906,29.05,76,99,1.5,PG,1706916960
400,tafuna,-14.3358,-170.72,29.97,89,75,5.14,AS,1706916960
401,khandyga,62.6667,135.6,-40.39,100,94,0.9,RU,1706916961
402,banket,-17.3833,30.4,15.82,90,76,2.16,ZW,1706916961
403,shizuishan,39.2333,106.7694,-4.52,80,89,1.36,CN,1706916961
404,arlington heights,42.0884,-87.9806,2.33,87,100,5.14,US,1706916961
405,hyesan-dong,41.3976,128.1787,-14.89,82,84,0.55,KP,1706916961
406,carutapera,-1.195,-46.02,25.15,92,73,2.11,BR,1706916961
407,kataysk,56.289,62.5841,-16.66,97,81,3.21,RU,1706916961
408,inyonga,-6.7167,32.0667,17.9,97,99,0.86,TZ,1706916962
409,yenotayevka,47.2456,47.0281,-0.71,92,100,5.43,RU,1706916962
410,ad dilam,23.9915,47.1627,9.23,31,38,2.72,SA,1706916962
411,andergrove,-21.0833,149.1833,33.14,66,73,0.78,AU,1706916962
412,birjand,32.8663,59.2211,0.26,64,0,2.06,IR,1706916962
413,caluula,11.9661,50.7569,24.83,71,55,2.02,SO,1706916962
414,santa cruz,-17.8,-63.1667,31.03,55,40,4.12,BO,1706916785
415,saynshand,44.8824,110.1163,-27.4,99,24,1.28,MN,1706916963
416,sibut,5.718,19.0739,26.25,24,43,0.45,CF,1706916963
417,batang,-6.4846,110.7083,26.74,86,100,1.82,ID,1706916963
418,jayapura,-2.5333,140.7,26.66,82,99,0.68,ID,1706916963
419,tambura,5.6,27.4667,23.21,18,63,1.98,SS,1706916963
420,the pas,53.8251,-101.2541,2.01,80,0,7.2,CA,1706916964
421,tirmiz,37.2242,67.2783,6.05,75,75,4.12,UZ,1706916964
422,happy valley-goose bay,53.3168,-60.3315,-21.83,59,20,1.03,CA,1706916964
423,valenca do piaui,-6.4075,-41.7456,23.36,90,100,1.06,BR,1706916964
424,kolonia town,6.964,158.206,30.0,79,75,5.66,FM,1706916964
425,freetown,8.484,-13.2299,25.37,85,50,2.59,SL,1706916964
426,sahuayo de morelos,20.0667,-102.7167,22.03,40,1,5.26,MX,1706916965
427,uyuni,-20.4597,-66.825,13.69,47,57,9.76,BO,1706916965
428,ponta delgada,37.7333,-25.6667,18.44,82,20,6.69,PT,1706916965
429,nar'yan-mar,67.6713,53.087,-9.38,90,100,6.71,RU,1706916965
430,jabat,7.75,168.9751,27.6,82,87,9.23,MH,1706916965
431,port hueneme,34.1478,-119.1951,18.08,71,20,9.77,US,1706916965
432,illizi,26.4833,8.4667,8.89,30,0,2.4,DZ,1706916965
433,tazovsky,67.4667,78.7,-11.38,91,100,5.77,RU,1706916966
434,lang suan,9.9456,99.0785,23.65,92,72,0.53,TH,1706916966
435,puerto colombia,10.9878,-74.9547,27.05,87,74,7.76,CO,1706916966
436,saint-philippe,-21.3585,55.7679,23.77,81,68,6.14,RE,1706916966
437,arraial do cabo,-22.9661,-42.0278,26.92,83,75,0.51,BR,1706916966
438,yuzhno-kurilsk,44.0306,145.8556,-8.12,64,100,11.48,RU,1706916967
439,sodra sandby,56.5667,16.6167,8.92,88,100,11.14,SE,1706916967
440,hasaki,35.7333,140.8333,2.94,50,38,6.66,JP,1706916967
441,nikolayevsk-on-amure,53.1406,140.73,-20.99,90,84,2.35,RU,1706916967
442,kloulklubed,7.0419,134.2556,28.28,81,30,8.21,PW,1706916967
443,ghanzi,-21.5667,21.7833,21.01,42,32,3.39,BW,1706916968
444,brisas de zicatela,15.8369,-97.0419,28.29,69,40,3.09,MX,1706916968
445,lucapa,-8.4192,20.7447,17.78,96,100,0.73,AO,1706916968
446,kintampo,8.0563,-1.7306,27.4,20,1,1.33,GH,1706916968
447,vrontados,38.4089,26.1328,10.92,76,20,6.69,GR,1706916968
448,bom jesus,-9.0744,-44.3586,26.26,66,78,0.55,BR,1706916968
449,ust'-ilimsk,58.0006,102.6619,-31.42,100,51,0.89,RU,1706916968
450,sabinas,27.85,-101.1167,28.36,25,62,3.13,MX,1706916781
451,oliver,49.1831,-119.5524,10.14,76,87,2.57,CA,1706916786
452,harnoli,32.2792,71.5539,12.68,39,97,3.58,PK,1706916969
453,karauli,26.5,77.0167,12.13,44,3,2.0,IN,1706916969
454,fada,9.5667,8.3,19.73,25,51,3.31,NG,1706916969
455,harstad,68.799,16.5293,-1.03,95,100,2.24,NO,1706916969
456,touros,-5.1989,-35.4608,27.47,76,17,6.38,BR,1706916970
457,nefta,33.8731,7.8777,13.14,56,98,2.88,TN,1706916970
458,bardai,11.65,7.2333,17.7,19,23,4.99,NG,1706916970
459,puerto armuelles,8.2833,-82.8667,29.49,71,63,1.79,PA,1706916970
460,mazamari,-11.3258,-74.5308,23.52,92,100,1.08,PE,1706916970
461,zhalantun,48.0,122.7167,-24.88,86,4,2.98,CN,1706916971
462,aripuana,-9.1667,-60.6333,23.26,97,88,0.4,BR,1706916971
463,samana,19.2056,-69.3369,22.98,70,90,2.23,DO,1706916971
464,mar del plata,-38.0023,-57.5575,25.85,87,0,9.83,AR,1706916895
465,adam,22.3756,57.5233,19.98,77,3,1.17,OM,1706916971
466,kyren,51.6828,102.1408,-16.14,84,30,0.89,RU,1706916971
467,kimbe,-5.5502,150.1429,29.15,75,100,2.02,PG,1706916971
468,chernomorskoye,45.5039,32.6997,3.71,77,12,6.08,UA,1706916972
469,sault ste. marie,46.5168,-84.3333,0.16,56,0,1.54,CA,1706916852
470,broken hill,-31.95,141.4333,28.41,19,35,3.84,AU,1706916972
471,samal,7.0744,125.7083,25.04,100,20,2.06,PH,1706916972
472,portland,45.5234,-122.6762,13.94,59,75,6.17,US,1706916814
473,arkhangel'sk,64.5401,40.5433,-6.94,100,40,2.0,RU,1706916972
474,priargunsk,50.3691,119.1012,-39.29,100,87,0.83,RU,1706916972
475,tarakan,3.3,117.6333,25.72,94,75,1.03,ID,1706916973
476,dongola,19.1667,30.4833,10.96,35,1,4.93,SD,1706916973
477,najaf,31.9985,44.3398,10.88,45,59,2.42,IQ,1706916973
478,taro,-8.3862,115.28,23.0,84,49,0.68,ID,1706916973
479,wurtulla,-26.7568,153.1256,29.47,77,5,2.24,AU,1706916973
480,kasama,-10.2129,31.1808,16.15,97,100,0.99,ZM,1706916973
481,kozmin wielkopolski,51.8271,17.4539,6.96,86,100,9.57,PL,1706916974
482,saudarkrokur,65.7461,-19.6394,-4.92,71,79,10.43,IS,1706916974
483,hanceville,34.0607,-86.7675,14.95,76,17,1.39,US,1706916974
484,sant'antioco,39.0664,8.4522,10.38,85,10,2.58,IT,1706916974
485,hilo,19.7297,-155.09,23.95,89,100,7.2,US,1706916974
486,okuchi-shinohara,32.0667,130.6167,9.38,89,72,1.39,JP,1706916975
487,saldanha,-33.0117,17.9442,21.03,98,57,2.25,ZA,1706916975
488,san antonio de pale,-1.4014,5.6325,27.94,76,98,2.6,GQ,1706916975
489,kuraymah,18.55,31.85,11.79,31,13,5.35,SD,1706916975
490,mahibadhoo,3.7833,72.9667,28.1,78,100,5.72,MV,1706916975
491,bantogon,6.5333,124.0333,26.52,80,20,0.86,PH,1706916975
492,abepura,-2.6333,140.5833,26.45,83,20,0.51,ID,1706916976
493,kerema,-7.9631,145.7785,28.74,72,100,1.3,PG,1706916976
494,kununurra,-15.7667,128.7333,29.99,74,54,3.09,AU,1706916953
495,mhangura,-16.8939,30.1683,16.58,89,31,1.26,ZW,1706916856
496,calama,-22.4667,-68.9333,23.27,25,0,8.75,CL,1706916807
497,kosmach,48.7509,24.3673,-0.06,77,92,2.74,UA,1706916976
498,tacana,15.2333,-92.0833,13.06,94,74,1.28,GT,1706916977
499,galliano,29.4422,-90.2992,20.0,65,0,2.86,US,1706916977
500,salinopolis,-0.6136,-47.3561,26.18,85,97,3.0,BR,1706916977
501,alesund,62.4723,6.1549,7.96,82,75,11.32,NO,1706916977
502,kabare,-2.4683,28.8242,16.54,94,100,0.41,CD,1706916977
503,hermosillo,29.0667,-110.9667,20.71,38,20,3.58,MX,1706916978
504,vilhena,-12.7406,-60.1458,21.12,98,88,1.5,BR,1706916835
505,humaita,-7.5061,-63.0208,24.17,97,99,1.27,BR,1706916978
506,mount gambier,-37.8333,140.7667,23.38,32,0,2.28,AU,1706916979
507,ljungby,56.8332,13.9408,8.23,91,100,9.33,SE,1706916979
508,porto novo,6.4965,2.6036,28.9,75,27,1.14,BJ,1706916979
509,hamilton,39.1834,-84.5333,6.97,71,0,5.66,US,1706916841
510,gryazovets,58.88,40.2525,-9.34,96,98,2.71,RU,1706916980
511,turkestan,43.3333,68.25,-3.3,60,4,2.77,KZ,1706916980
512,tazacorte,28.629,-17.9293,19.53,36,0,3.6,ES,1706916981
513,brady,31.1352,-99.3351,23.07,72,0,6.69,US,1706916981
514,shimanovsk,52.0,127.7,-23.23,93,5,1.89,RU,1706916981
515,lata,40.1629,-8.3327,9.95,84,41,1.8,PT,1706916981
516,quibdo,5.6947,-76.6611,24.69,96,98,1.27,CO,1706916917
517,santa quiteria,-4.3319,-40.1567,28.3,59,98,3.06,BR,1706916982
518,kaiyuan,23.6977,103.3037,10.04,82,3,2.37,CN,1706916982
519,campbellton,48.0075,-66.6727,-4.75,98,99,0.51,CA,1706916982
520,pelabuhan klang,3.0,101.4,26.11,90,97,1.91,MY,1706916752
521,bayanhongor,46.7167,100.1167,-24.98,71,11,1.83,MN,1706916983
522,bogande,12.9714,-0.1436,22.06,17,51,4.4,BF,1706916983
523,whitecourt,54.1502,-115.6855,6.58,65,75,5.14,CA,1706916984
524,mount isa,-20.7333,139.5,24.87,94,100,7.72,AU,1706916984
525,saint croix,17.7397,-64.7388,25.25,73,0,1.54,VI,1706916984
526,miri,4.4148,114.0089,25.08,100,40,2.57,MY,1706916985
527,robertsport,6.7533,-11.3686,27.19,86,72,4.43,LR,1706916985
528,candi prambanan,-7.75,110.4942,25.0,88,97,2.21,ID,1706916985
529,ende,-8.8432,121.6623,29.11,67,70,0.85,ID,1706916985
530,ulan bator,47.9077,106.8832,-32.93,68,5,0.0,MN,1706916986
531,sassandra,4.95,-6.0833,26.21,93,9,2.13,CI,1706916986
532,alta,69.9689,23.2717,-12.67,83,0,1.54,NO,1706916986
533,high river,50.5834,-113.8687,7.75,75,81,1.36,CA,1706916986
534,guozhen,34.3659,107.359,-2.13,92,100,1.42,CN,1706916986
535,chengde,40.9725,117.9361,-6.08,37,100,0.9,CN,1706916986
536,ghadamis,30.1337,9.5007,10.58,45,83,2.93,LY,1706916987
537,inhambane,-23.865,35.3833,24.12,84,100,2.94,MZ,1706916987
538,stavern,59.0,10.0333,10.66,69,19,14.14,NO,1706916987
539,nouadhibou,20.931,-17.0347,21.99,35,3,2.57,MR,1706916987
540,pechora,65.1472,57.2244,-12.3,86,75,4.47,RU,1706916987
541,chilapa de alvarez,17.6,-99.1667,21.5,59,54,3.54,MX,1706916987
542,senanga,-16.1167,23.2667,20.42,84,82,1.11,ZM,1706916988
543,malango,-2.9627,119.9001,22.9,84,86,0.48,ID,1706916988
544,perelyub,51.8667,50.3667,-1.24,94,100,4.78,RU,1706916988
545,ati,13.2154,18.3353,18.97,17,84,6.75,TD,1706916988
546,eydhafushi,5.1033,73.0708,27.71,77,99,5.23,MV,1706916988
547,bechar,31.6167,-2.2167,7.18,21,0,1.54,DZ,1706916988
548,pilar,-9.5972,-35.9567,25.96,78,99,3.03,BR,1706916988
549,san pedro,14.35,121.0167,26.29,82,20,3.58,PH,1706916940
550,cill airne,52.05,-9.5167,11.48,98,100,2.32,IE,1706916989
551,usinsk,65.9939,57.5281,-11.07,95,75,4.92,RU,1706916989
552,axim,4.8699,-2.2405,26.47,88,5,1.34,GH,1706916989
553,dien bien phu,21.3833,103.0167,12.46,60,0,0.38,VN,1706916989
554,as sulayyil,20.4607,45.5779,15.14,29,0,5.43,SA,1706916990
555,shahrak,34.1074,64.3052,-2.01,92,80,4.67,AF,1706916990
556,alaghsas,17.0187,8.0168,15.8,19,78,7.21,NE,1706916990
557,la passe,45.5549,-0.8967,7.77,91,12,2.8,FR,1706916990
558,rovnoye,50.7765,46.0509,-3.16,84,33,7.45,RU,1706916990
559,yinchuan,38.4681,106.2731,-3.12,88,99,1.94,CN,1706916990
560,nizhniy kuranakh,58.8353,125.4869,-27.97,100,100,1.53,RU,1706916991
561,ierapetra,35.01,25.7353,12.3,61,21,3.58,GR,1706916991
562,sredets,42.3475,27.179,1.06,89,73,1.38,BG,1706916991
